TabellarischeAuswertung von: 01.11.2023 00:00:00 bis: 20.11.2023 00:00:00;;;;;
Sps_datum;Trocknung-Durchfluss  7A Netz 700.1 [cm/min];Trocknung-Durchfluss  7B Netz 800.1 [cm/min];Trocknung-Durchfluss 7A Netz 700.5 [cm/min];Trocknung-Durchfluss 7A Netz 700.6 [cm/min];Trocknung-Durchfluss 7C Netz 900.1 [cm/min]
01.11.2023 00:14:34;;77,10;;;
01.11.2023 00:14:35;;72,31;;82,06;16,09
01.11.2023 00:14:37;;;46,36;79,44;
01.11.2023 00:14:38;;72,31;;;
01.11.2023 00:14:39;;76,56;;;18,29
01.11.2023 00:14:40;;76,56;;;
01.11.2023 00:14:41;;79,60;;;
01.11.2023 00:14:43;;80,83;;77,66;
01.11.2023 00:14:45;;82,53;;;
01.11.2023 00:14:47;;84,39;;;
01.11.2023 00:14:50;;84,39;;;
01.11.2023 00:14:51;;78,76;;76,45;
01.11.2023 00:14:52;;78,76;;;
01.11.2023 00:14:53;;74,63;44,94;;17,26
01.11.2023 00:14:55;;71,67;;;
01.11.2023 00:14:57;;73,79;;;
01.11.2023 00:14:59;;76,39;;;
01.11.2023 00:15:01;;78,73;;77,53;
01.11.2023 00:15:03;;80,48;;;16,02
01.11.2023 00:15:05;;82,51;;78,90;
01.11.2023 00:15:07;;83,73;;;
01.11.2023 00:15:08;;83,73;;;
01.11.2023 00:15:09;;80,59;;80,76;
01.11.2023 00:15:10;;80,59;;;
01.11.2023 00:15:11;;77,21;46,72;;
01.11.2023 00:15:12;;77,21;;;
01.11.2023 00:15:13;;71,64;;;
01.11.2023 00:15:15;;70,01;;;
01.11.2023 00:15:18;;70,01;;;
01.11.2023 00:15:19;;73,49;;;
01.11.2023 00:15:21;;74,93;47,84;81,93;
01.11.2023 00:15:22;;74,93;;;
01.11.2023 00:15:23;;77,99;;;
01.11.2023 00:15:25;;80,88;;;
01.11.2023 00:15:27;;82,69;;;
01.11.2023 00:15:29;;80,04;;;
01.11.2023 00:15:30;;80,04;;;
01.11.2023 00:15:31;;76,72;;;
01.11.2023 00:15:33;;74,57;;;
01.11.2023 00:15:34;;74,57;;;
01.11.2023 00:15:35;;69,46;46,61;;
01.11.2023 00:15:37;;70,62;47,68;;
01.11.2023 00:15:38;;70,62;;;
01.11.2023 00:15:39;;78,37;48,71;83,55;
01.11.2023 00:15:40;;78,37;;;
01.11.2023 00:15:41;;88,38;49,83;85,20;
01.11.2023 00:15:43;;90,73;;;14,90
01.11.2023 00:15:45;;;;86,33;
01.11.2023 00:15:47;;89,63;;87,90;
01.11.2023 00:15:48;;89,63;;;
01.11.2023 00:15:49;;83,07;;;
01.11.2023 00:15:50;;83,07;;;
01.11.2023 00:15:51;;79,40;;;15,95
01.11.2023 00:15:52;;79,40;;;
01.11.2023 00:15:53;;86,16;51,81;90,04;
01.11.2023 00:15:54;;86,16;;;
01.11.2023 00:15:55;;90,27;;91,42;
01.11.2023 00:15:57;;91,42;;;
01.11.2023 00:15:59;;93,20;;;
01.11.2023 00:16:01;;94,50;;;
01.11.2023 00:16:03;;93,28;50,73;;
01.11.2023 00:16:05;;95,13;;;
01.11.2023 00:16:06;;95,13;;;
01.11.2023 00:16:07;;100,97;;;
01.11.2023 00:16:09;;98,17;52,22;;
01.11.2023 00:16:10;;98,17;;;
01.11.2023 00:16:11;;90,72;;;
01.11.2023 00:16:12;;90,72;;;
01.11.2023 00:16:13;;87,15;;89,82;
01.11.2023 00:16:15;;;50,76;;
01.11.2023 00:16:18;;87,15;;;
01.11.2023 00:16:19;;90,83;;90,86;
01.11.2023 00:16:20;;90,83;;;
01.11.2023 00:16:21;;98,35;;92,93;
01.11.2023 00:16:23;;;52,66;;
01.11.2023 00:16:24;;98,35;;;
01.11.2023 00:16:25;;90,31;;;
01.11.2023 00:16:26;;90,31;;;
01.11.2023 00:16:27;;83,33;;91,72;14,81
01.11.2023 00:16:28;;83,33;;;
01.11.2023 00:16:29;;77,85;;90,54;
01.11.2023 00:16:30;;77,85;;;
01.11.2023 00:16:31;;74,28;;;
01.11.2023 00:16:33;;;51,49;89,39;16,02
01.11.2023 00:16:34;;74,28;;;
01.11.2023 00:16:35;;78,39;;;
01.11.2023 00:16:36;;78,39;;;
01.11.2023 00:16:37;;82,44;;;
01.11.2023 00:16:39;;;50,27;90,66;
01.11.2023 00:16:43;;80,98;;;
01.11.2023 00:16:45;;79,55;;;
01.11.2023 00:16:47;;76,92;;;
01.11.2023 00:16:49;;74,29;51,29;;
01.11.2023 00:16:51;;73,17;;89,00;17,09
01.11.2023 00:16:53;;74,27;;;
01.11.2023 00:16:54;;74,27;;;
01.11.2023 00:16:55;;80,78;;;
01.11.2023 00:16:56;;80,78;;;
01.11.2023 00:16:57;;84,22;;;
01.11.2023 00:16:58;;84,22;;;
01.11.2023 00:16:59;;87,33;;90,61;
01.11.2023 00:17:01;;88,89;;91,74;
01.11.2023 00:17:05;;85,91;;;
01.11.2023 00:17:06;;85,91;;;
01.11.2023 00:17:07;;82,64;52,73;;
01.11.2023 00:17:08;;82,64;;;
01.11.2023 00:17:09;;79,55;;;15,90
01.11.2023 00:17:11;;77,48;;;
01.11.2023 00:17:13;;79,92;;;
01.11.2023 00:17:14;;79,92;;;
01.11.2023 00:17:15;;83,96;;92,92;
01.11.2023 00:17:17;;86,11;;;
01.11.2023 00:17:19;;;;94,16;
01.11.2023 00:17:22;;86,11;;;
01.11.2023 00:17:23;;81,58;;;14,78
01.11.2023 00:17:24;;81,58;;;
01.11.2023 00:17:25;;76,18;51,24;;
01.11.2023 00:17:26;;76,18;;;
01.11.2023 00:17:27;;70,74;;92,73;
01.11.2023 00:17:29;;68,52;;91,41;
01.11.2023 00:17:31;;70,76;;;13,71
01.11.2023 00:17:32;;70,76;;;
01.11.2023 00:17:33;;74,12;;92,42;
01.11.2023 00:17:34;;74,12;;;
01.11.2023 00:17:35;;77,58;;;
01.11.2023 00:17:37;;79,22;52,76;94,35;
01.11.2023 00:17:39;;;;95,45;
01.11.2023 00:17:41;;81,13;54,37;96,99;
01.11.2023 00:17:42;;81,13;;;
01.11.2023 00:17:43;;76,36;;;
01.11.2023 00:17:44;;76,36;;;
01.11.2023 00:17:45;;70,23;;95,93;
01.11.2023 00:17:46;;70,23;;;
01.11.2023 00:17:47;;65,60;;;
01.11.2023 00:17:48;;65,60;;;
01.11.2023 00:17:49;;76,30;;97,39;
01.11.2023 00:17:50;;76,30;;;
01.11.2023 00:17:51;;84,69;;98,82;
01.11.2023 00:17:52;;84,69;;;
01.11.2023 00:17:53;;87,72;;;
01.11.2023 00:17:59;;;;97,81;12,64
01.11.2023 00:18:00;;87,72;;;
01.11.2023 00:18:01;;84,31;;;
01.11.2023 00:18:02;;84,31;;;
01.11.2023 00:18:03;;77,32;53,37;96,42;
01.11.2023 00:18:05;;75,49;;;
01.11.2023 00:18:07;;;;94,37;13,69
01.11.2023 00:18:08;;75,49;;;
01.11.2023 00:18:09;;81,15;51,71;;
01.11.2023 00:18:10;;81,15;;;
01.11.2023 00:18:11;;84,57;;;15,08
01.11.2023 00:18:12;;84,57;;;
01.11.2023 00:18:13;;90,24;;;
01.11.2023 00:18:14;;90,24;;;
01.11.2023 00:18:15;;94,69;;;
01.11.2023 00:18:16;;94,69;;;
01.11.2023 00:18:17;;97,74;53,11;;
01.11.2023 00:18:19;;98,86;;;
01.11.2023 00:18:22;;98,86;;;
01.11.2023 00:18:23;;92,97;51,96;;
01.11.2023 00:18:24;;92,97;;;
01.11.2023 00:18:25;;88,25;;92,63;
01.11.2023 00:18:26;;88,25;;;
01.11.2023 00:18:27;;82,09;;90,99;16,66
01.11.2023 00:18:29;;80,64;50,61;;
01.11.2023 00:18:30;;80,64;;;
01.11.2023 00:18:31;;84,73;;;18,00
01.11.2023 00:18:32;;84,73;;;
01.11.2023 00:18:33;;89,48;52,07;;
01.11.2023 00:18:34;;89,48;;;
01.11.2023 00:18:35;;93,78;;;
01.11.2023 00:18:37;;96,47;;;
01.11.2023 00:18:39;;94,07;;;
01.11.2023 00:18:40;;94,07;;;
01.11.2023 00:18:41;;88,98;50,78;;
01.11.2023 00:18:42;;88,98;;;
01.11.2023 00:18:43;;82,86;;;
01.11.2023 00:18:44;;82,86;;;
01.11.2023 00:18:45;;75,93;;;
01.11.2023 00:18:47;;73,15;;89,70;
01.11.2023 00:18:48;;73,15;;;
01.11.2023 00:18:49;;77,81;;;19,16
01.11.2023 00:18:50;;77,81;;;
01.11.2023 00:18:51;;83,62;52,56;91,77;
01.11.2023 00:18:52;;83,62;;;
01.11.2023 00:18:53;;87,53;;;
01.11.2023 00:18:54;;87,53;;;
01.11.2023 00:18:55;;90,65;;;
01.11.2023 00:18:56;;90,65;;;
01.11.2023 00:18:57;;103,55;;93,56;20,83
01.11.2023 00:19:00;;103,55;;;
01.11.2023 00:19:01;;96,23;;;22,09
01.11.2023 00:19:02;;96,23;;;
01.11.2023 00:19:03;;90,70;;92,11;
01.11.2023 00:19:04;;90,70;;;
01.11.2023 00:19:05;;84,44;;;23,14
01.11.2023 00:19:06;;84,44;;;
01.11.2023 00:19:07;;80,59;;90,34;
01.11.2023 00:19:09;;83,09;51,37;;
01.11.2023 00:19:10;;83,09;;;
01.11.2023 00:19:11;;95,50;52,47;92,22;
01.11.2023 00:19:12;;95,50;;;
01.11.2023 00:19:13;;103,64;;93,45;
01.11.2023 00:19:15;;106,32;;92,19;
01.11.2023 00:19:17;;;;;22,12
01.11.2023 00:19:18;;106,32;;;
01.11.2023 00:19:19;;102,87;;;
01.11.2023 00:19:20;;102,87;;;
01.11.2023 00:19:21;;96,22;;;23,65
01.11.2023 00:19:22;;96,22;;;
01.11.2023 00:19:23;;90,10;50,97;91,04;
01.11.2023 00:19:25;;91,74;;;
01.11.2023 00:19:26;;91,74;;;
01.11.2023 00:19:27;;87,14;52,78;;
01.11.2023 00:19:28;;87,14;;;
01.11.2023 00:19:29;;81,65;;;
01.11.2023 00:19:30;;81,65;;;
01.11.2023 00:19:31;;77,75;;;
01.11.2023 00:19:32;;77,75;;;
01.11.2023 00:19:33;;73,92;;89,40;
01.11.2023 00:19:34;;73,92;;;
01.11.2023 00:19:35;;70,19;;;24,88
01.11.2023 00:19:36;;70,19;;;
01.11.2023 00:19:37;;66,59;51,36;;
01.11.2023 00:19:39;;67,99;;;
01.11.2023 00:19:40;;67,99;;;
01.11.2023 00:19:41;;72,24;;;
01.11.2023 00:19:42;;72,24;;;
01.11.2023 00:19:43;;76,51;50,05;;
01.11.2023 00:19:45;;78,97;;90,51;
01.11.2023 00:19:47;;81,30;;;
01.11.2023 00:19:49;;82,52;;;
01.11.2023 00:19:53;;79,89;;;
01.11.2023 00:19:54;;79,89;;;
01.11.2023 00:19:55;;76,73;;;
01.11.2023 00:19:56;;76,73;;;
01.11.2023 00:19:57;;72,48;;88,87;
01.11.2023 00:19:59;;73,66;51,14;;
01.11.2023 00:20:01;;76,45;;90,27;25,96
01.11.2023 00:20:02;;76,45;;;
01.11.2023 00:20:03;;80,40;;;
01.11.2023 00:20:05;;82,59;;;27,57
01.11.2023 00:20:07;;83,64;;;
01.11.2023 00:20:13;;81,23;;;
01.11.2023 00:20:15;;79,42;;;28,60
01.11.2023 00:20:18;;79,42;;;
01.11.2023 00:20:19;;83,39;;;
01.11.2023 00:20:20;;83,39;;;
01.11.2023 00:20:21;;86,52;52,32;;
01.11.2023 00:20:22;;86,52;;;
01.11.2023 00:20:23;;89,66;;91,37;
01.11.2023 00:20:24;;89,66;;;
01.11.2023 00:20:25;;92,94;;;
01.11.2023 00:20:28;;92,94;;;
01.11.2023 00:20:29;;89,21;51,02;90,04;
01.11.2023 00:20:30;;89,21;;;
01.11.2023 00:20:31;;85,85;;;
01.11.2023 00:20:33;;83,07;52,06;;
01.11.2023 00:20:35;;80,59;51,06;;
01.11.2023 00:20:37;;;;88,92;
01.11.2023 00:20:39;;82,49;;;
01.11.2023 00:20:41;;84,59;;90,68;
01.11.2023 00:20:43;;86,45;52,95;;
01.11.2023 00:20:46;;86,45;;;
01.11.2023 00:20:47;;82,33;;;
01.11.2023 00:20:48;;82,33;;;
01.11.2023 00:20:49;;78,84;50,81;;
01.11.2023 00:20:51;;76,20;;;29,66
01.11.2023 00:20:53;;74,19;;89,24;
01.11.2023 00:20:56;;74,19;;;
01.11.2023 00:20:57;;77,77;;;
01.11.2023 00:20:58;;77,77;;;
01.11.2023 00:20:59;;80,96;;;
01.11.2023 00:21:01;;83,59;;;31,00
01.11.2023 00:21:03;;85,22;;;
01.11.2023 00:21:08;;85,22;;;
01.11.2023 00:21:09;;80,60;;87,95;
01.11.2023 00:21:10;;80,60;;;
01.11.2023 00:21:11;;76,53;;;
01.11.2023 00:21:13;;74,47;;;
01.11.2023 00:21:15;;76,55;49,50;86,66;
01.11.2023 00:21:16;;76,55;;;
01.11.2023 00:21:17;;81,77;;;
01.11.2023 00:21:18;;81,77;;;
01.11.2023 00:21:19;;90,30;;88,34;
01.11.2023 00:21:20;;90,30;;;
01.11.2023 00:21:21;;94,13;;;
01.11.2023 00:21:22;;94,13;;;
01.11.2023 00:21:23;;97,15;;89,38;
01.11.2023 00:21:27;;95,76;;;
01.11.2023 00:21:28;;95,76;;;
01.11.2023 00:21:29;;91,28;51,02;;
01.11.2023 00:21:30;;91,28;;;
01.11.2023 00:21:31;;84,79;;88,27;
01.11.2023 00:21:34;;84,79;;;
01.11.2023 00:21:35;;88,35;;;
01.11.2023 00:21:36;;88,35;;;
01.11.2023 00:21:37;;91,74;;;32,14
01.11.2023 00:21:38;;91,74;;;
01.11.2023 00:21:39;;100,15;;89,71;
01.11.2023 00:21:40;;100,15;;;
01.11.2023 00:21:41;;107,17;;;
01.11.2023 00:21:43;;105,84;;;
01.11.2023 00:21:44;;105,84;;;
01.11.2023 00:21:45;;100,05;49,49;88,64;
01.11.2023 00:21:46;;100,05;;;
01.11.2023 00:21:47;;94,48;;;
01.11.2023 00:21:48;;94,48;;;
01.11.2023 00:21:49;;85,60;;86,55;
01.11.2023 00:21:50;;85,60;;;
01.11.2023 00:21:51;;79,53;48,03;;
01.11.2023 00:21:52;;79,53;;;
01.11.2023 00:21:53;;86,58;;;
01.11.2023 00:21:54;;86,58;;;
01.11.2023 00:21:55;;93,98;49,46;88,71;33,57
01.11.2023 00:21:57;;96,75;;;
01.11.2023 00:22:01;;98,43;;;
01.11.2023 00:22:02;;98,43;;;
01.11.2023 00:22:03;;95,23;;;
01.11.2023 00:22:04;;95,23;;;
01.11.2023 00:22:05;;90,93;50,54;87,50;
01.11.2023 00:22:07;;89,83;;;
01.11.2023 00:22:11;;87,00;;;
01.11.2023 00:22:14;;87,00;;;
01.11.2023 00:22:15;;92,30;;;
01.11.2023 00:22:17;NaN;93,97;49,13;87,19;34,40
01.11.2023 00:22:20;;93,97;;;
01.11.2023 00:22:21;;100,28;;;
01.11.2023 00:22:22;;100,28;;;
01.11.2023 00:22:23;;104,21;50,27;88,24;
01.11.2023 00:22:25;;103,15;;;
01.11.2023 00:22:27;;100,55;49,17;;
01.11.2023 00:22:28;;100,55;;;
01.11.2023 00:22:29;;94,48;;87,18;
01.11.2023 00:22:30;;94,48;;;
01.11.2023 00:22:31;;88,14;;;
01.11.2023 00:22:33;;86,27;;;
01.11.2023 00:22:34;;86,27;;;
01.11.2023 00:22:35;;94,29;;;
01.11.2023 00:22:36;;94,29;;;
01.11.2023 00:22:37;;107,62;51,00;90,02;
01.11.2023 00:22:38;;107,62;;;
01.11.2023 00:22:39;;112,73;;;
01.11.2023 00:22:43;;;;88,76;33,37
01.11.2023 00:22:44;;112,73;;;
01.11.2023 00:22:45;;107,89;;;
01.11.2023 00:22:46;;107,89;;;
01.11.2023 00:22:47;;97,11;49,87;;
01.11.2023 00:22:51;;99,16;;;
01.11.2023 00:22:55;;100,31;;;
01.11.2023 00:22:57;;102,72;51,27;;
01.11.2023 00:22:59;;101,67;;;
01.11.2023 00:23:01;;100,49;;;
01.11.2023 00:23:02;;100,49;;;
01.11.2023 00:23:03;;105,98;;;
01.11.2023 00:23:04;;105,98;;;
01.11.2023 00:23:05;;101,70;;;
01.11.2023 00:23:06;;101,70;;;
01.11.2023 00:23:07;;91,56;49,40;87,29;
01.11.2023 00:23:08;;91,56;;;
01.11.2023 00:23:09;;83,18;;86,14;34,44
01.11.2023 00:23:10;;83,18;;;
01.11.2023 00:23:11;;76,06;;;
01.11.2023 00:23:13;;73,23;;;
01.11.2023 00:23:14;;73,23;;;
01.11.2023 00:23:15;;76,31;;;35,45
01.11.2023 00:23:16;;76,31;;;
01.11.2023 00:23:17;;89,04;50,52;87,85;
01.11.2023 00:23:18;;89,04;;;
01.11.2023 00:23:19;;96,86;;89,62;
01.11.2023 00:23:23;;95,54;;88,05;
01.11.2023 00:23:24;;95,54;;;
01.11.2023 00:23:25;;91,11;;;
01.11.2023 00:23:26;;91,11;;;
01.11.2023 00:23:27;;83,75;49,08;86,45;34,36
01.11.2023 00:23:28;;83,75;;;
01.11.2023 00:23:29;;77,06;;85,25;
01.11.2023 00:23:30;;77,06;;;
01.11.2023 00:23:31;;81,19;;;
01.11.2023 00:23:32;;81,19;;;
01.11.2023 00:23:33;;85,45;;86,80;33,02
01.11.2023 00:23:35;;86,68;51,81;;
01.11.2023 00:23:37;;88,62;;88,42;31,24
01.11.2023 00:23:38;;88,62;;;
01.11.2023 00:23:39;;92,34;;;
01.11.2023 00:23:41;;;49,83;;
01.11.2023 00:23:43;;;;;29,70
01.11.2023 00:23:44;;92,34;;;
01.11.2023 00:23:45;;96,75;;;
01.11.2023 00:23:46;;96,75;;;
01.11.2023 00:23:47;;92,27;;89,76;
01.11.2023 00:23:48;;92,27;;;
01.11.2023 00:23:49;;83,99;;87,99;28,28
01.11.2023 00:23:50;;83,99;;;
01.11.2023 00:23:51;;80,03;;86,99;27,12
01.11.2023 00:23:53;;;;;25,99
01.11.2023 00:23:55;;81,39;48,62;;
01.11.2023 00:23:56;;81,39;;;
01.11.2023 00:23:57;;88,72;;;24,65
01.11.2023 00:23:58;;88,72;;;
01.11.2023 00:23:59;;101,91;50,52;89,73;
01.11.2023 00:24:00;;101,91;;;
01.11.2023 00:24:01;;108,32;;91,11;
01.11.2023 00:24:03;;107,03;52,22;;22,83
01.11.2023 00:24:04;;107,03;;;
01.11.2023 00:24:05;;102,85;;;
01.11.2023 00:24:06;;102,85;;;
01.11.2023 00:24:07;;96,24;;;21,66
01.11.2023 00:24:08;;96,24;;;
01.11.2023 00:24:09;;88,87;51,07;89,98;
01.11.2023 00:24:10;;88,87;;;
01.11.2023 00:24:11;;84,43;;;
01.11.2023 00:24:12;;84,43;;;
01.11.2023 00:24:13;;76,87;;;
01.11.2023 00:24:16;;76,87;;;
01.11.2023 00:24:17;;90,68;;91,37;20,56
01.11.2023 00:24:18;;90,68;;;
01.11.2023 00:24:19;;101,82;53,25;93,69;
01.11.2023 00:24:21;;104,66;;;19,30
01.11.2023 00:24:23;;103,29;;;
01.11.2023 00:24:24;;103,29;;;
01.11.2023 00:24:25;;99,90;;;
01.11.2023 00:24:26;;99,90;;;
01.11.2023 00:24:27;;94,96;;;18,15
01.11.2023 00:24:28;;94,96;;;
01.11.2023 00:24:29;;88,05;51,92;;
01.11.2023 00:24:31;;89,19;;;
01.11.2023 00:24:32;;89,19;;;
01.11.2023 00:24:33;;86,16;;;
01.11.2023 00:24:36;;86,16;;;
01.11.2023 00:24:37;;89,28;;;
01.11.2023 00:24:39;;90,97;;94,71;16,92
01.11.2023 00:24:41;;93,30;52,92;95,72;
01.11.2023 00:24:43;;95,57;;;
01.11.2023 00:24:44;;95,57;;;
01.11.2023 00:24:45;;102,56;;96,92;
01.11.2023 00:24:47;;101,20;;;
01.11.2023 00:24:48;;101,20;;;
01.11.2023 00:24:49;;90,07;;93,98;15,41
01.11.2023 00:24:50;;90,07;;;
01.11.2023 00:24:51;;85,32;;;
01.11.2023 00:24:53;;82,35;;;
01.11.2023 00:24:55;;83,67;;;
01.11.2023 00:24:56;;83,67;;;
01.11.2023 00:24:57;;88,13;;;
01.11.2023 00:24:58;;88,13;;;
01.11.2023 00:24:59;;101,65;;96,65;
01.11.2023 00:25:01;;101,65;;;
01.11.2023 00:25:01;;107,74;54,03;97,99;
01.11.2023 00:25:05;;106,15;;;14,15
01.11.2023 00:25:06;;106,15;;;
01.11.2023 00:25:07;;101,24;;;
01.11.2023 00:25:08;;101,24;;;
01.11.2023 00:25:09;;96,17;;;
01.11.2023 00:25:11;;94,95;;;
01.11.2023 00:25:12;;94,95;;;
01.11.2023 00:25:13;;98,14;;99,49;
01.11.2023 00:25:15;;99,24;;;
01.11.2023 00:25:17;;;;100,74;
01.11.2023 00:25:19;;99,24;;;
01.11.2023 00:25:19;;102,39;55,61;;15,61
01.11.2023 00:25:21;;;;102,30;
01.11.2023 00:25:23;;;57,00;;
01.11.2023 00:25:25;;104,19;;;
01.11.2023 00:25:27;;104,19;;;
01.11.2023 00:25:27;;109,70;;;
01.11.2023 00:25:29;;107,51;;;
01.11.2023 00:25:31;;107,51;;;
01.11.2023 00:25:31;;97,65;;;
01.11.2023 00:25:32;;97,65;;;
01.11.2023 00:25:33;;89,05;58,78;;
01.11.2023 00:25:34;;89,05;;;
01.11.2023 00:25:35;;84,10;;;17,46
01.11.2023 00:25:39;;84,10;;;
01.11.2023 00:25:39;;87,24;57,70;;19,00
01.11.2023 00:25:40;;87,24;;;
01.11.2023 00:25:41;;97,87;;104,16;
01.11.2023 00:25:42;;97,87;;;
01.11.2023 00:25:43;;105,91;;;
01.11.2023 00:25:44;;105,91;;;
01.11.2023 00:25:45;;102,51;;;
01.11.2023 00:25:47;;99,73;56,32;102,63;
01.11.2023 00:25:49;;99,73;;;
01.11.2023 00:25:49;;93,17;;;
01.11.2023 00:25:50;;93,17;;;
01.11.2023 00:25:51;;84,93;;100,61;20,28
01.11.2023 00:25:53;;84,93;;;
01.11.2023 00:25:53;;79,24;;;
01.11.2023 00:25:54;;79,24;;;
01.11.2023 00:25:55;;91,34;;102,23;
01.11.2023 00:25:57;;91,34;;;
01.11.2023 00:25:57;;96,43;57,76;;
01.11.2023 00:25:58;;96,43;;;
01.11.2023 00:25:59;;99,97;;;
01.11.2023 00:26:01;;102,93;;;
01.11.2023 00:26:03;;;56,14;103,68;
01.11.2023 00:26:05;;102,93;;;
01.11.2023 00:26:05;;99,19;;;
01.11.2023 00:26:09;;100,27;;;
01.11.2023 00:26:10;;100,27;;;
01.11.2023 00:26:11;;92,82;;102,46;
01.11.2023 00:26:13;;92,82;;;
01.11.2023 00:26:13;;84,92;;99,72;
01.11.2023 00:26:14;;84,92;;;
01.11.2023 00:26:15;;80,84;;;
01.11.2023 00:26:17;;80,84;;;
01.11.2023 00:26:17;;74,06;;98,65;
01.11.2023 00:26:19;;72,19;54,62;;
01.11.2023 00:26:21;;72,19;;;
01.11.2023 00:26:21;;78,52;;100,14;
01.11.2023 00:26:23;;80,69;;101,39;
01.11.2023 00:26:25;;81,91;;;
01.11.2023 00:26:27;;82,94;;102,41;
01.11.2023 00:26:29;;82,94;;;
01.11.2023 00:26:29;;86,31;;;
01.11.2023 00:26:31;;87,43;;100,69;19,04
01.11.2023 00:26:33;;88,48;53,60;99,65;
01.11.2023 00:26:35;;88,48;;;
01.11.2023 00:26:35;;96,81;;;
01.11.2023 00:26:37;;95,44;;;
01.11.2023 00:26:39;;95,44;;;
01.11.2023 00:26:39;;89,38;;;
01.11.2023 00:26:40;;89,38;;;
01.11.2023 00:26:41;;86,32;;98,19;
01.11.2023 00:26:43;;87,61;;;
01.11.2023 00:26:45;;89,49;54,70;100,94;20,77
01.11.2023 00:26:46;;89,49;;;
01.11.2023 00:26:47;;92,77;55,99;103,20;
01.11.2023 00:26:49;;92,77;;103,20;
01.11.2023 00:26:49;;103,06;57,40;106,39;21,95
01.11.2023 00:26:50;;103,06;;;
01.11.2023 00:26:51;;111,42;;108,58;
01.11.2023 00:26:52;;111,42;;;
01.11.2023 00:26:53;;107,74;;;
01.11.2023 00:26:55;;107,74;;;
01.11.2023 00:26:55;;104,67;;;
01.11.2023 00:26:57;;104,67;;;
01.11.2023 00:26:57;;100,38;;107,46;
01.11.2023 00:26:59;;97,61;;;23,11
01.11.2023 00:27:00;;97,61;;;
01.11.2023 00:27:01;;92,31;;106,20;
01.11.2023 00:27:03;;94,83;;;
01.11.2023 00:27:05;;94,83;;;
01.11.2023 00:27:05;;103,91;;109,07;
01.11.2023 00:27:06;;103,91;;;
01.11.2023 00:27:07;;107,02;58,86;;
01.11.2023 00:27:09;;;59,95;;
01.11.2023 00:27:11;;107,02;;;
01.11.2023 00:27:11;;110,35;;110,28;
01.11.2023 00:27:13;;108,44;;;
01.11.2023 00:27:15;;106,07;;;
01.11.2023 00:27:17;;106,07;;;
01.11.2023 00:27:17;;109,35;;;
01.11.2023 00:27:19;;110,74;;;
01.11.2023 00:27:21;;110,74;;;
01.11.2023 00:27:21;;107,06;;;
01.11.2023 00:27:22;;107,06;;;
01.11.2023 00:27:23;;102,93;58,31;108,11;24,89
01.11.2023 00:27:25;;101,16;;107,05;
01.11.2023 00:27:27;;101,16;;;
01.11.2023 00:27:27;;95,94;57,24;;26,31
01.11.2023 00:27:29;;95,94;;;
01.11.2023 00:27:29;;99,72;;;
01.11.2023 00:27:30;;99,72;;;
01.11.2023 00:27:31;;109,54;;108,68;
01.11.2023 00:27:33;;111,94;;;
01.11.2023 00:27:35;;109,63;;;
01.11.2023 00:27:37;;107,66;;;
01.11.2023 00:27:38;;107,66;;;
01.11.2023 00:27:39;;104,25;;;
01.11.2023 00:27:41;;101,57;55,19;;
01.11.2023 00:27:43;;101,57;;;
01.11.2023 00:27:43;;98,25;;107,62;
01.11.2023 00:27:45;;98,25;;;
01.11.2023 00:27:45;;104,52;57,63;;
01.11.2023 00:27:47;;;;109,04;
01.11.2023 00:27:49;;103,40;58,78;;
01.11.2023 00:27:53;;;57,77;;
01.11.2023 00:27:55;;102,02;56,64;;
01.11.2023 00:27:57;;103,08;57,78;;
01.11.2023 00:27:58;;103,08;;;
01.11.2023 00:27:59;;109,66;;111,10;25,25
01.11.2023 00:28:01;;108,09;;;
01.11.2023 00:28:03;;108,09;;;
01.11.2023 00:28:03;;100,37;56,50;108,96;24,09
01.11.2023 00:28:05;;;;107,73;
01.11.2023 00:28:07;;99,14;55,04;106,37;
01.11.2023 00:28:10;;99,14;;;
01.11.2023 00:28:11;;106,35;;;
01.11.2023 00:28:13;;106,35;;;
01.11.2023 00:28:13;;116,25;56,43;;22,80
01.11.2023 00:28:15;;117,91;;107,59;
01.11.2023 00:28:17;;117,91;;;
01.11.2023 00:28:17;;113,69;;;21,65
01.11.2023 00:28:19;;111,87;;105,79;
01.11.2023 00:28:21;;111,87;;;
01.11.2023 00:28:21;;104,70;55,25;;
01.11.2023 00:28:22;;104,70;;;
01.11.2023 00:28:23;;98,68;54,03;104,74;
01.11.2023 00:28:25;;98,68;;;
01.11.2023 00:28:25;;102,30;;;
01.11.2023 00:28:27;;102,30;;;
01.11.2023 00:28:27;;109,07;55,24;105,95;
01.11.2023 00:28:29;;;56,99;;
01.11.2023 00:28:31;;;55,72;;20,51
01.11.2023 00:28:33;;107,59;;;
01.11.2023 00:28:35;;105,69;54,62;;
01.11.2023 00:28:37;;105,69;;;
01.11.2023 00:28:37;;101,75;;;19,49
01.11.2023 00:28:39;;101,75;;;
01.11.2023 00:28:39;;97,40;;;
01.11.2023 00:28:41;;100,05;;;
01.11.2023 00:28:42;;100,05;;;
01.11.2023 00:28:43;;97,03;;;
01.11.2023 00:28:45;;97,03;;;
01.11.2023 00:28:45;;93,46;55,79;104,66;
01.11.2023 00:28:47;;94,74;;;
